x1	x2	x3	x4	x5	x6	choice
  -0.13370	   0.85846	  -0.09258	   0.79158	  -1.13630	   1.03512	   1.00000
   1.07774	  -1.17518	  -1.45665	  -0.64972	  -0.09938	   0.95598	   1.00000
  -1.12683	   1.62421	   1.60741	   0.15614	   0.09446	  -1.66966	   1.00000
  -0.73068	   2.27708	  -0.41221	   0.06801	  -0.05598	  -1.59528	   1.00000
  -0.38488	  -0.18049	  -0.80010	   0.18854	   0.96659	   0.88448	   0.00000
   0.09435	   0.55908	  -0.48290	  -0.03412	  -0.27780	  -0.13937	   1.00000
  -0.04217	  -0.19927	   0.71249	  -0.09139	   0.98078	  -1.93398	   0.00000
  -0.28689	  -0.54540	   2.12992	   3.28132	  -1.73139	   0.58135	   0.00000
  -0.06163	   0.57595	  -0.02597	   0.74691	   1.24578	   1.39834	   1.00000
  -0.10731	   1.16524	  -0.26748	  -0.77095	  -0.75325	   0.77897	   1.00000
  -0.71960	   1.68722	  -0.52610	  -0.66526	   1.56285	   0.68226	   1.00000
  -0.81299	   1.87946	  -0.15442	   0.66166	  -1.82723	   1.14235	   1.00000
   0.27452	  -1.19231	   0.86196	   0.83989	   1.14600	  -2.80807	   0.00000
  -0.89092	  -0.34553	   0.14328	   0.16773	   0.59908	   1.23620	   0.00000
  -1.15736	  -0.09261	   1.19548	   0.22615	   0.64836	   0.17937	   0.00000
  -0.31229	   0.02981	  -0.40715	   0.56430	  -0.81406	   0.27403	   1.00000
  -0.15767	  -2.23408	  -1.13344	  -0.94903	  -2.50269	   1.75514	   0.00000
   2.25672	  -0.01285	  -0.18279	  -0.41199	   1.52627	   0.80330	   1.00000
  -0.70470	   1.78100	  -0.11727	   0.80891	  -0.53257	   1.54084	   1.00000
   0.94326	  -1.76981	   0.14291	   2.34893	   0.16422	   1.24252	   0.00000
   0.74719	  -0.16576	  -0.62563	   0.00597	   0.31847	  -0.36792	   0.00000
  -1.18894	  -0.29625	  -1.15326	   0.12778	   0.91157	  -0.40719	   0.00000
   0.77325	   0.39845	  -0.70350	   0.48319	   0.90588	   1.06753	   1.00000
  -1.18388	  -0.27845	   0.56807	  -0.19861	   1.22421	   1.01577	   0.00000
  -2.65917	  -0.76574	   0.28887	   1.37589	  -0.79149	  -1.69161	   0.00000
   0.60632	   0.58810	   0.17564	   0.95599	  -0.57125	  -0.06233	   1.00000
  -1.75589	  -0.02685	   0.58040	  -0.32769	  -0.23307	  -0.05396	   0.00000
   0.45093	   1.24919	  -0.51293	  -1.92371	   0.75347	  -0.86136	   1.00000
  -0.68401	   0.59691	   0.01498	  -0.02740	  -1.32898	   1.27691	   0.00000
   1.65955	   0.80536	   0.91165	   1.20670	   0.22457	   1.38840	   1.00000
   1.06851	   1.22509	  -0.10751	   0.50385	   1.46514	  -0.03326	   1.00000
  -0.45339	  -1.66548	   2.32363	   2.05476	  -0.66223	  -0.33987	   0.00000
  -0.68784	   0.74586	  -1.18212	  -1.00136	  -1.44862	  -0.65529	   1.00000
  -1.21408	   0.17672	   1.33607	  -1.24045	   0.43703	   1.40181	   1.00000
  -0.44092	  -1.02949	   0.57817	  -1.61752	  -0.46434	   1.05535	   0.00000
  -0.28036	  -0.30470	   0.28772	  -1.81069	   0.58155	   0.12558	   1.00000
  -0.36469	  -0.83481	   0.45888	  -2.25874	  -2.01810	  -2.82196	   0.00000
   0.15670	  -0.54812	  -0.13167	   1.49110	   0.68008	   0.51462	   1.00000
   0.57852	  -0.22754	   0.00505	   0.50771	   1.90259	   1.40227	   0.00000
   0.34965	  -0.39200	   0.53118	   0.15786	   0.41594	  -0.00461	   1.00000
  -0.76414	   1.75376	  -0.73868	  -0.28714	   0.38083	   0.81365	   1.00000
  -1.43779	  -0.45489	   1.65037	   0.29822	  -0.35583	  -0.91959	   0.00000
   1.36453	  -0.20241	   0.88628	   0.23872	   0.26149	  -1.31130	   1.00000
  -0.68945	  -0.79578	   1.26894	  -0.85067	   1.41792	  -0.46706	   0.00000
  -0.65229	   0.75502	   1.49506	   0.71210	   0.37188	   1.40478	   1.00000
  -0.52119	   0.54832	   0.07045	   0.26307	   0.94922	   0.57649	   1.00000
  -1.84307	  -0.60400	   0.91091	  -0.42667	   0.15161	   0.35805	   0.00000
  -0.47797	  -1.07423	   0.09465	  -1.25991	   0.31360	  -1.57164	   0.00000
  -0.47966	  -0.23397	  -1.04979	   0.11008	   0.07536	   0.63495	   0.00000
   0.62036	  -0.73127	   0.78672	  -0.79613	  -0.89247	   0.77715	   0.00000
   0.69846	   0.60315	   0.21914	   0.08846	  -1.54292	   1.04355	   1.00000
   0.00377	  -1.90908	   0.81502	  -0.40367	   0.29652	  -0.32132	   0.00000
   0.93185	  -0.46447	   0.06306	   0.25545	  -0.57171	  -0.81272	   1.00000
   0.33996	   1.81270	   0.10044	  -0.76538	  -0.04140	  -0.22052	   1.00000
  -0.01568	   0.57271	   1.49620	   1.27409	  -0.94641	  -1.21792	   1.00000
   0.16093	  -1.13073	   0.38190	  -0.90178	  -1.26385	  -1.92755	   0.00000
  -0.19065	  -0.21263	  -0.32169	   1.06604	  -1.49994	   1.79757	   0.00000
  -0.39485	   0.91419	   1.62324	   0.23815	   0.41400	   0.54483	   1.00000
  -0.26773	   1.02893	   0.46327	   1.34284	  -1.36217	   0.70450	   1.00000
  -1.12801	  -0.93365	   0.34797	  -0.93377	  -0.10947	  -0.39926	   0.00000
   0.28044	   0.96858	   0.28548	   0.58181	   0.17877	  -0.50875	   1.00000
  -0.99312	  -0.44683	   0.09054	   0.62039	  -0.32196	   2.10947	   0.00000
   0.84163	  -1.31553	   0.00788	   0.52775	  -1.41674	  -0.78437	   0.00000
  -0.24946	   0.96647	   1.14182	  -1.33580	   0.58740	  -0.22917	   1.00000
   0.04949	  -0.13059	  -0.20641	  -1.01618	   1.12473	  -0.72709	   1.00000
   0.49384	  -0.14100	   0.14641	  -0.39200	  -1.41857	  -0.77845	   1.00000
   0.64331	  -0.27780	  -0.16202	  -0.32176	  -0.68243	   0.44162	   1.00000
  -1.57062	   0.19349	  -1.11857	   0.09772	   0.37875	  -0.24481	   0.00000
  -0.20690	   0.27905	   0.05510	  -0.70998	  -0.25584	   0.83841	   1.00000
   0.88018	  -1.08272	   0.09559	  -2.18288	   1.17353	   1.48996	   1.00000
  -1.69811	  -0.61724	   0.19150	  -0.24926	   1.05066	  -1.19721	   0.00000
   0.38728	  -0.90629	  -0.24450	   0.52321	   0.33736	   0.33067	   0.00000
  -2.25556	   1.62495	   1.07739	   0.64041	  -1.79148	  -0.54915	   0.00000
  -1.02251	  -0.82389	   0.77718	  -2.86725	   1.02554	   0.34238	   0.00000
   0.03863	   0.65744	  -2.00270	   0.00995	  -0.48459	  -0.74014	   1.00000
  -1.65672	   1.33390	  -1.38794	   0.06272	   1.32633	   0.60684	   1.00000
  -0.98551	  -0.73962	   1.81681	   0.54087	  -1.17248	   0.34732	   0.00000
  -1.47184	   0.03537	  -1.34414	  -0.85334	   0.52205	   0.31752	   0.00000
   1.64813	  -0.95806	  -0.19093	  -1.06169	   0.80541	  -0.07423	   0.00000
   0.16423	  -0.10813	  -0.25376	   2.18659	   0.00970	   0.39806	   1.00000
   0.56729	  -0.52538	  -0.43336	   0.78859	   0.81251	   0.75807	   1.00000
  -0.22268	   0.84000	  -0.50437	   1.69959	   0.32992	  -0.03459	   0.00000
  -0.35343	  -0.62034	  -1.19342	   0.89870	  -1.00372	  -0.85185	   0.00000
  -1.61647	  -0.13529	   0.88836	  -1.29372	   0.37310	  -0.43602	   0.00000
  -0.29184	   1.85788	   1.37967	  -1.32019	  -0.92771	   0.62100	   1.00000
  -0.76149	  -0.99814	  -0.80584	  -0.32692	   1.48221	   2.71433	   0.00000
   0.85792	   1.32068	   0.63029	  -0.58476	   1.51763	   0.79987	   1.00000
   1.14110	  -0.01264	  -1.45630	   1.17070	   0.07457	   1.57902	   1.00000
   1.46658	   0.55698	  -0.24131	  -0.31198	  -0.96042	  -0.47848	   1.00000
   0.85255	  -0.12702	  -1.12390	  -0.81339	  -0.15789	  -1.36155	   1.00000
  -0.59865	   0.48804	  -0.84343	   2.23178	   0.24943	  -1.13114	   0.00000
  -1.11590	   0.55743	  -0.61112	  -0.06567	  -0.93005	  -0.87371	   1.00000
   0.76666	  -0.45477	  -0.32142	  -1.27944	   1.51654	   0.45091	   0.00000
   0.35629	  -0.60727	   1.79066	   0.71219	  -0.58949	  -0.99932	   0.00000
  -1.76854	  -1.06743	  -0.29539	   0.68279	  -0.16306	  -1.94871	   0.00000
   0.35548	  -0.50231	  -1.09961	  -0.98495	   0.07958	  -1.06837	   0.00000
   0.81452	  -0.48573	  -0.02800	   0.24097	   0.31016	  -0.68979	   1.00000
   0.05893	  -0.09192	   1.51959	   1.43616	  -1.21028	   0.19958	   1.00000
  -0.18505	  -0.96236	   0.43858	   0.87955	   2.58606	   0.64713	   0.00000
  -0.80765	  -0.00353	  -0.07156	  -0.10118	  -0.90850	  -0.72487	   0.00000
  -1.44653	  -0.07589	  -1.22157	  -0.35172	  -0.98381	   0.54585	   0.00000
   0.80030	   0.09333	  -1.15510	  -1.33113	  -0.40327	  -0.01958	   1.00000
  -0.30911	   1.22813	  -0.51260	   0.03988	   0.43766	  -0.68798	   1.00000
  -0.23347	  -0.01786	   0.50798	  -2.53979	  -1.12662	   0.07336	   0.00000
   1.73272	  -0.47204	  -1.59879	   0.52401	   1.24981	   1.41493	   1.00000
   0.68450	   0.22141	   0.64071	  -1.13185	   0.50429	   0.62529	   1.00000
   0.37083	   1.44686	   1.22641	   0.17365	   0.22610	  -1.20302	   1.00000
   0.14206	   0.43060	  -0.55213	   2.35000	   0.69131	  -0.88331	   0.00000
   1.51999	   1.06773	   0.53832	  -1.02107	  -1.55241	   0.49847	   1.00000
   1.71959	  -1.62409	   0.95653	  -0.90139	   1.00659	  -0.83470	   0.00000
   0.92951	  -1.18729	  -1.15025	   1.28434	   1.22850	   1.10322	   0.00000
   0.58222	  -1.10635	   0.45970	   0.19517	  -0.30597	   0.38634	   0.00000
  -2.09460	   1.18933	   0.32605	   0.29222	   0.63998	   0.40536	   1.00000
   0.12372	  -1.34100	  -2.55545	  -0.91908	   0.12400	  -0.37882	   0.00000
  -0.13011	   0.75075	   0.05392	   1.39207	  -0.52986	   0.03248	   1.00000
   0.09395	   0.21446	   0.99615	   0.39297	   0.74099	   0.33994	   1.00000
   0.94305	   0.31687	  -2.38945	  -0.22707	   0.67778	   2.42213	   0.00000
  -2.73968	   1.25227	  -0.30417	  -0.02214	   1.45337	   0.56775	   1.00000
  -0.56931	   0.96444	  -0.26837	   0.50619	   0.76257	   1.54497	   0.00000
   0.26990	   2.13035	  -0.89057	  -0.74424	   0.15957	   1.01877	   1.00000
  -0.46685	  -0.76323	  -0.09447	  -0.36570	  -0.13198	   1.10515	   0.00000
  -1.41691	   1.79556	   0.56057	  -0.69527	   0.86435	  -0.07880	   0.00000
   0.86896	  -0.34862	   0.74310	   0.66211	   1.08315	   0.72768	   1.00000
   0.27687	  -0.38595	  -0.61702	  -0.11603	   0.08463	  -1.79615	   1.00000
  -0.97110	   0.28252	   1.46188	   1.04270	   2.11859	  -0.73726	   1.00000
   0.31482	  -1.09049	  -0.48967	  -0.40196	   0.42227	  -0.49612	   0.00000
   0.82159	   0.24798	  -1.67750	   0.39945	  -0.57303	  -1.81792	   1.00000
   0.00529	  -0.30098	   0.92767	   1.12795	   0.82994	   0.49920	   1.00000
   0.80056	   0.44860	  -0.33503	   0.13228	  -0.38048	   0.44357	   1.00000
   0.07826	   0.95516	  -0.28784	   0.08241	   1.10455	   0.65286	   1.00000
  -0.39523	   1.45682	   0.24998	   0.14731	  -0.50734	   0.06152	   1.00000
  -1.15942	  -0.64797	  -0.83368	   0.75255	   0.14184	   0.58355	   0.00000
  -0.08593	  -0.37135	   1.06957	   1.39195	   1.25864	   1.14464	   1.00000
   0.19429	   1.01682	  -0.87598	   0.93258	   0.82410	   0.13178	   1.00000
   0.87583	   1.20092	   0.88049	  -0.21644	  -0.09256	   0.48889	   1.00000
  -0.11511	   1.08010	  -0.44138	  -2.06861	   1.72730	   0.75802	   1.00000
   0.45742	  -0.39415	  -1.44771	  -0.39249	  -0.39003	   1.58258	   0.00000
  -0.96461	  -0.10199	   0.32071	  -0.27807	  -0.07982	  -0.45468	   0.00000
  -0.78263	  -2.37312	  -0.66601	   0.01016	   0.88083	  -0.46003	   0.00000
  -0.11039	  -0.35241	  -0.00398	   0.63584	   1.25866	  -0.23785	   1.00000
  -1.05463	  -1.07120	   0.25960	  -1.43131	   0.97732	  -0.05769	   0.00000
   0.82025	   0.55538	  -1.39885	  -1.19106	   0.99986	   0.90071	   1.00000
   0.46313	  -1.70907	   0.02173	  -2.25175	  -0.24883	  -0.57836	   0.00000
   0.27910	  -0.68720	  -0.31658	   0.17453	   0.27029	  -0.93605	   0.00000
   0.33890	   0.06236	   1.41046	   1.02230	   1.43339	   0.85833	   1.00000
   2.02104	   0.04084	  -0.85897	   1.66706	   0.56397	  -1.14115	   1.00000
  -0.46886	   0.43688	   0.38230	   0.52494	  -1.02742	  -0.20244	   0.00000
  -2.20144	  -0.94740	   0.51173	  -0.18152	   1.89156	  -1.12406	   0.00000
   0.19930	   1.30013	   0.57990	   1.82141	  -0.90122	   0.52799	   1.00000
  -0.05060	   1.15877	  -0.79652	  -1.44066	  -0.37488	  -0.47518	   1.00000
  -0.51752	   0.49886	  -1.07941	  -0.99192	   1.99619	   0.66315	   1.00000
  -0.97883	   0.22811	  -0.54607	  -0.53108	   0.34887	   1.63183	   0.00000
  -0.43919	  -0.61019	  -1.43992	   0.29197	   0.24142	   0.09695	   0.00000
   0.18134	  -1.82421	   0.93734	  -1.63132	  -1.18012	  -0.44085	   0.00000
  -0.50282	  -0.04410	  -0.62491	   0.35113	   0.84748	  -0.43167	   0.00000
   2.41245	   2.44818	  -0.73266	  -0.93099	   0.26384	   0.57582	   1.00000
  -0.96050	   0.93301	   1.73528	   1.19749	   0.42843	  -0.77656	   1.00000
  -0.79312	  -0.15315	  -0.70390	  -1.67950	  -0.49611	  -0.31359	   0.00000
  -2.28862	   0.04308	  -0.86192	  -0.81188	   0.57662	   0.16442	   0.00000
   0.25148	   1.41307	   0.27755	  -0.84168	  -0.84176	  -0.94670	   1.00000
  -2.01641	   1.13180	   1.82979	   2.46239	   0.48410	   2.48417	   1.00000
  -0.53945	  -0.88389	  -1.35046	   0.30097	  -1.23399	  -0.13000	   0.00000
  -0.27567	  -0.46412	   0.16790	  -1.42574	  -0.71956	   0.99781	   0.00000
  -0.70973	   0.84016	   1.65882	   0.63130	   0.62472	   0.78272	   1.00000
   1.73887	  -0.13607	  -1.47267	   2.25940	   0.29616	   2.00639	   1.00000
   0.99439	   0.75514	   0.24130	   0.66147	   0.16264	   1.52432	   1.00000
   1.31914	   0.99498	  -0.08839	   0.97496	  -0.19937	  -0.39483	   1.00000
  -0.88242	  -1.56244	   0.85537	  -0.84394	   0.42956	   0.05375	   0.00000
   1.12859	  -0.33601	  -1.16021	  -0.62638	   0.12048	   0.79898	   1.00000
   0.49600	   0.25827	  -0.06714	   1.02149	   0.24599	   0.22410	   1.00000
   0.77141	   0.60228	   0.21649	   1.84358	   2.38370	  -2.40857	   1.00000
   1.02944	   0.17842	  -1.99318	  -0.78356	   0.98926	   0.79773	   1.00000
  -0.90876	   0.72691	   0.00533	  -0.58934	   1.59162	   0.84773	   1.00000
  -0.42432	   1.04886	  -0.24414	   0.99968	   0.09719	   1.00573	   1.00000
   0.86260	  -0.36211	   1.74220	  -1.73515	  -0.85666	   0.83371	   0.00000
  -2.65562	   0.67445	   0.26163	   0.55867	  -0.26744	  -0.40976	   0.00000
   1.51333	  -0.47866	   0.61272	  -0.95950	   0.52221	  -0.48956	   1.00000
   0.55313	  -0.23346	  -0.68402	   1.10051	   0.97731	  -0.68836	   1.00000
  -0.04570	   0.40711	  -0.39261	   0.26927	  -0.31504	   1.08921	   0.00000
   0.22051	   0.28392	   0.49584	  -1.02571	   0.87569	  -0.04315	   1.00000
  -1.02994	   0.77380	  -0.41575	  -0.73062	  -0.46762	  -0.64055	   1.00000
  -0.34994	   0.41343	  -1.80204	  -0.37079	   0.20160	   0.69235	   1.00000
   1.10028	  -0.13201	   0.53487	   1.00024	  -0.71676	   2.77152	   1.00000
   1.29802	   1.08257	  -0.44597	   1.78184	  -1.48856	  -0.01215	   1.00000
   2.69622	  -0.81750	  -1.01321	   0.25067	   1.25742	   0.40134	   1.00000
  -0.07392	   1.44860	   1.61840	  -0.12083	  -0.65534	   0.25614	   1.00000
  -0.65855	   1.08538	   1.89123	   0.79907	  -0.66232	  -2.07762	   1.00000
  -0.51423	  -0.23581	   1.43648	   0.44066	  -1.73563	   1.75083	   0.00000
  -1.01804	  -1.65895	   0.49512	  -2.78382	   0.25386	   1.39224	   0.00000
  -0.07785	   1.11786	   0.30303	   0.32920	   1.08516	  -1.07402	   1.00000
   0.38273	   1.07099	   0.60386	  -1.16832	   0.56274	   0.58588	   1.00000
  -0.03424	  -0.38300	   0.64756	  -0.74249	   1.10759	  -0.86439	   0.00000
   1.09635	  -0.19812	  -0.20355	  -1.67183	  -0.71868	   1.17912	   1.00000
  -0.23422	  -1.39881	   0.47820	  -2.22924	  -1.44390	   0.56172	   0.00000
  -0.34745	  -0.06386	   0.84214	  -1.58957	  -0.85793	  -0.27298	   0.00000
  -0.58127	  -0.11480	   1.67210	  -2.17633	   0.53400	   0.44219	   0.00000
  -1.63263	  -0.38312	  -0.85656	   0.64659	  -1.00728	   1.96185	   0.00000
  -1.56777	  -0.88570	  -0.49956	  -0.23874	   0.69008	   0.10822	   0.00000
  -1.17916	  -0.82968	  -0.07882	  -1.28145	  -0.88639	  -1.02029	   0.00000
   1.30143	   1.45305	   2.61910	   1.57243	  -2.25320	   0.60616	   1.00000
   0.89526	  -1.65116	   0.01728	  -0.08666	  -2.51110	  -0.93374	   1.00000
   1.37496	  -2.56543	   0.80303	   0.35562	  -0.40950	  -0.69379	   0.00000
  -1.33221	  -1.12523	   1.92097	  -1.55561	   0.24824	  -0.66117	   0.00000
  -1.96862	   0.34726	   0.60427	   2.25161	  -1.28302	   0.54291	   0.00000
  -0.66006	   0.97810	  -1.62297	  -0.07882	  -0.81277	  -0.43699	   1.00000
   0.17582	  -0.79150	  -1.53981	  -0.98736	  -0.08434	   0.44203	   0.00000
   0.49869	   1.94779	   1.21591	  -0.50106	   0.11117	   0.26515	   1.00000
   1.04797	   0.35809	  -0.04914	   0.56177	  -1.08644	   0.19079	   1.00000
   0.28428	   0.11181	   0.67016	  -1.30747	  -1.50289	  -0.18648	   0.00000
   1.74267	  -0.28047	  -2.07860	  -0.69760	  -0.87879	  -0.67210	   1.00000
  -0.22261	   0.46102	   0.23969	  -0.23830	  -1.59360	  -0.19478	   1.00000
  -0.91308	   0.60236	  -0.16634	  -0.88250	  -0.18718	  -0.47724	   0.00000
  -1.68122	  -0.53356	   0.48738	  -0.35000	  -1.03997	  -0.30709	   0.00000
  -0.88897	   0.05425	   1.66355	   0.80375	   0.01475	   0.56165	   0.00000
   0.24212	  -1.76649	  -0.71881	   0.26981	   0.76448	   0.40109	   0.00000
  -0.88872	  -0.05081	  -2.39591	   1.46587	   0.97828	   1.28169	   0.00000
   0.93674	   1.99509	   1.73272	   0.81416	   0.00035	  -0.13453	   1.00000
   1.41233	   1.56729	  -0.53496	   0.60540	  -0.27099	  -0.36343	   1.00000
  -2.36959	   1.43533	  -0.07290	   0.74399	  -0.19516	   0.20959	   0.00000
   0.86405	  -0.59088	  -0.29486	  -0.99936	   0.32217	   0.57438	   0.00000
  -2.23960	  -1.20807	  -1.47742	   0.33996	   0.37133	   0.52116	   0.00000
   0.40150	  -0.67524	   0.48344	   2.73173	  -0.49115	  -0.37719	   0.00000
   1.22487	  -0.76835	   0.36814	  -1.08108	   0.73297	  -0.58935	   1.00000
   0.06486	   0.24062	   0.98236	   0.13239	   0.09254	   0.48994	   1.00000
  -1.27969	  -0.86469	   0.56406	   0.32073	   0.23044	  -0.59808	   0.00000
  -0.58543	  -1.63526	  -0.05055	  -0.65116	  -0.96681	  -0.25358	   0.00000
  -0.26165	   1.78798	   0.30362	   0.34579	   0.48464	   0.02821	   1.00000
  -0.18224	   0.37762	   0.97608	  -0.78313	  -1.10932	  -0.76443	   0.00000
  -0.20290	   1.57045	  -0.20530	  -0.98797	  -1.32339	  -0.47028	   1.00000
  -0.10988	  -1.44662	   0.06039	   0.37769	  -0.02458	   1.31341	   0.00000
   0.21348	   0.84251	  -0.02277	   0.87730	  -0.09532	  -0.14947	   1.00000
  -1.20857	  -1.20140	   0.45608	  -1.78800	   0.16859	  -0.75387	   0.00000
  -0.24202	  -0.34694	  -0.74794	   0.29657	  -0.04826	   0.01361	   0.00000
   1.51826	  -0.76604	   0.43865	  -0.90346	   0.53833	   0.07772	   1.00000
  -0.38465	  -0.63463	   1.57677	   1.78649	   1.08030	  -0.16438	   0.00000
  -0.44384	   1.65600	   1.26268	   0.97829	   0.29730	  -0.23428	   1.00000
   1.07820	  -0.62335	   0.56522	  -0.29570	   0.92451	   0.81247	   1.00000
  -2.55918	   0.49076	   1.52759	   0.64778	  -1.31017	  -0.67587	   0.00000
   1.18138	   0.84479	   0.01461	   0.05069	  -0.43649	   0.19441	   1.00000
  -0.63190	  -0.98135	  -0.83057	   0.50804	  -0.46483	   1.51668	   1.00000
   0.16393	  -1.44581	  -0.04930	  -1.34935	  -1.13518	  -1.34244	   0.00000
   0.09632	   0.63373	  -0.42528	   0.20182	  -0.82057	  -1.76495	   1.00000
   0.94247	  -0.55614	   1.23626	  -1.44263	  -0.85684	  -0.80975	   0.00000
  -0.26759	  -0.50657	   0.08749	  -1.18084	   2.37540	  -0.00129	   1.00000
  -0.67803	   0.11021	   0.42264	   1.03832	  -0.99618	   1.45320	   0.00000
   1.29785	  -0.51014	   0.07238	   0.98606	   0.83635	  -0.47275	   1.00000
  -2.36417	  -1.19482	  -0.09256	   1.80762	   0.26761	  -0.83271	   0.00000
   0.02033	   0.74411	  -0.55215	  -2.05752	   0.82084	   1.01550	   1.00000
  -1.34793	   0.08571	  -0.53647	  -0.63336	  -0.91178	   0.32933	   0.00000
  -0.76157	   0.05160	  -0.50706	  -0.20419	  -1.02806	  -0.64509	   1.00000
   2.01126	   1.14833	   0.11220	  -0.90488	  -0.97989	   0.37649	   1.00000
  -0.04460	   0.78049	  -1.12982	  -1.34738	  -1.04327	   0.10453	   1.00000
   0.19507	   0.54198	  -0.73716	  -0.21912	  -0.67247	  -0.14459	   1.00000
  -1.78156	   1.21884	   0.89327	  -0.59891	  -1.44169	  -0.29365	   0.00000
  -0.72904	   2.07694	  -0.66376	  -0.91939	   0.76513	   0.92357	   1.00000
   0.19656	  -2.48627	   0.45580	   0.78257	   0.59500	  -0.27832	   0.00000
   0.35476	  -0.42237	  -0.63970	  -0.66299	  -0.14339	   1.31374	   0.00000
   0.61689	   1.00997	  -0.30433	  -0.00445	   0.62691	   0.01720	   1.00000
   0.00863	  -0.75263	  -1.19850	   0.40173	   0.80443	  -1.38410	   0.00000
   0.52700	   0.08102	  -0.50692	   0.53022	   1.07494	   1.55615	   1.00000
   0.45378	   0.56162	   0.58187	  -0.63029	   2.03852	  -1.86390	   1.00000
  -1.82974	  -0.41273	   0.97131	   0.19010	  -0.13349	   1.04950	   0.00000
   0.03701	   0.13253	  -0.59777	   0.11700	  -1.82841	  -0.52556	   1.00000
   0.76790	  -0.52385	   0.01462	   0.62673	   2.09713	  -0.14089	   0.00000
   0.58988	  -0.38266	  -2.49174	   0.20870	   0.54444	  -1.95438	   0.00000
  -0.36386	   0.06318	  -2.09437	  -0.34341	  -0.73837	  -0.15564	   0.00000
  -0.80563	   0.25854	   1.24740	  -0.08180	  -1.52364	   0.14179	   0.00000
  -1.11831	  -1.04201	  -1.97129	   0.28712	  -0.54649	  -0.26312	   0.00000
  -0.13105	  -0.48637	  -1.37733	   1.85084	  -1.54342	  -0.44270	   1.00000
   1.13308	   0.03873	   0.18075	  -0.41217	   0.30959	   0.58701	   1.00000
  -1.95180	  -0.41882	   1.27549	  -0.36951	  -1.11999	  -0.50005	   0.00000
  -0.65989	   0.01405	  -0.64850	  -0.84225	   2.27506	  -0.50501	   0.00000
  -1.13980	  -0.99870	   2.54662	   1.03627	  -0.46694	   0.54630	   0.00000
   0.78496	  -0.81898	  -1.34122	  -1.56880	  -1.83983	  -1.09034	   0.00000
  -0.55431	   0.22184	   0.19615	   1.31914	  -0.15467	   1.56286	   0.00000
